FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Apopka,17/06/2023,77.61,70.14,85.89,85.04,82.6,87.8,72.73,86,1.13,0.48,157.46,6.42,0.07,30.38,249,1011,96,74.12,2023,6,17,5,2,24,Summer,15.75,5.2,Warm,79.769718,30.31,Light,77.61,Very Heavy,1,1.92,Very Humid,Oppressive,Low,87.3853952,2.8973,72.36885949,0.159908759,5.241140511,6674.46,7.2546
Apopka,18/06/2023,79.18,69.64,89.67,84.41,80.51,90,72.34,81,0.09,0.04,303.98,6.3,0.16,21.16,253,1009,96,74.28,2023,6,18,6,2,24,Summer,20.03,9.49,Warm,81.633814,21,Light,79.18,Light,1,0.16,Very Humid,Oppressive,Moderate,90.21199164,0.891,72.36885949,0.159908759,6.811140511,6413.58,0.567
Apopka,19/06/2023,82.56,74.52,92.23,88.05,84.07,93.69,72.51,73,0,0,315.22,6,0.07,32.14,248,1011,96,75.33,2023,6,19,0,2,25,Summer,17.71,9.62,Warm,85.585704,32.07,Light,82.56,No Rain,0,0,Humid,Oppressive,Moderate,84.99534319,0.868,72.36885949,0.159908759,10.19114051,6026.88,0
Apopka,20/06/2023,77.97,71.73,86.09,87.59,85.5,91.38,72.42,83,0.21,0.09,157.86,6.5,0.18,31.2,193,1009,96,74,2023,6,20,1,2,25,Summer,14.36,5.88,Warm,80.152983,31.02,Light,77.97,Moderate,1,0.36,Very Humid,Oppressive,Low,89.00761948,1.0785,72.36885949,0.159908759,5.601140511,6471.51,1.365
Apopka,21/06/2023,75.63,70.56,86.14,83.13,81.57,86.23,69.44,82,0.37,0.15,132.34,7.56,0.22,34.6,208,1010,96,71.32,2023,6,21,2,2,25,Summer,15.58,4.66,Warm,77.153478,34.38,Light,75.63,Moderate,1,0.6,Very Humid,Uncomfortable,Low,88.14676277,1.3239,72.36885949,0.159908759,3.261140511,6201.66,2.7972
Apopka,22/06/2023,75.94,70.38,90.3,81.21,79,84.18,71.27,86,0.38,0.19,168.54,4.64,0.02,22.97,165,1012,96,72.64,2023,6,22,3,2,25,Summer,19.92,5.18,Warm,77.625772,22.95,Calm,75.94,Moderate,1,0.76,Very Humid,Oppressive,Low,90.98776882,1.2426,72.36885949,0.159908759,3.571140511,6530.84,1.7632
Apopka,23/06/2023,76.85,69.8,88.36,80.31,77.27,83.91,72.32,87,2.82,0.58,190.34,4.56,0.02,32.82,196,1014,96,73.62,2023,6,23,4,2,25,Summer,18.56,6.64,Warm,78.816635,32.8,Calm,76.85,Very Heavy,1,2.32,Very Humid,Oppressive,Low,89.52993305,6.1649,72.36885949,0.159908759,4.481140511,6685.95,12.8592
Apopka,24/06/2023,80.64,72.27,91.74,82.9,78.98,88.84,73.2,79,0.52,0.32,300.02,4.27,0.05,24.65,223,1013,96,75.28,2023,6,24,5,2,25,Summer,19.47,9.86,Warm,83.413848,24.6,Calm,80.64,Heavy,1,1.28,Humid,Oppressive,Moderate,90.66891204,1.7428,72.36885949,0.159908759,8.271140511,6370.56,2.2204
Apopka,25/06/2023,81.08,73.44,91.2,85.21,81.57,90.1,72.39,77,0,0,314.13,4.44,0.02,14.9,204,1012,96,74.85,2023,6,25,6,2,25,Summer,17.76,8.53,Warm,83.895428,14.88,Calm,81.08,No Rain,0,0,Humid,Oppressive,Moderate,89.50367642,0.7316,72.36885949,0.159908759,8.711140511,6243.16,0
Apopka,26/06/2023,83.24,73.63,93.2,87.66,83.37,93.42,72.73,73,0,0,334.66,4.3,0.05,15.77,242,1011,96,75.66,2023,6,26,0,2,26,Summer,19.57,10.05,Warm,86.429516,15.72,Calm,83.24,No Rain,0,0,Humid,Oppressive,Moderate,85.06464252,0.834,72.36885949,0.159908759,10.87114051,6076.52,0
Apopka,27/06/2023,84.37,76.3,93.04,89.91,85.89,94.91,74.58,73,0,0,335.29,6.58,0.6,20.38,253,1010,96,77.22,2023,6,27,1,2,26,Summer,16.74,9.02,Warm,87.831733,19.78,Light,84.37,No Rain,0,0,Humid,Oppressive,Moderate,82.28907579,0.9817,72.36885949,0.159908759,12.00114051,6159.01,0
Apopka,28/06/2023,82.38,76.5,90.73,91,87.98,95.18,77.3,85,0.4,0.3,288.28,7.19,0.11,35.12,261,1010,96,78.61,2023,6,28,2,2,26,Summer,14.23,7.2,Warm,85.85259,35.01,Light,82.38,Moderate,1,1.2,Very Humid,Oppressive,Moderate,83.05586283,1.7066,72.36885949,0.159908759,10.01114051,7002.3,2.876
Apopka,29/06/2023,83.25,75.76,93.51,89.5,86.45,92.71,73.19,75,0,0,288.63,4.74,0.02,20.18,77,1011,96,75.97,2023,6,29,3,2,26,Summer,17.75,6.26,Warm,86.529375,20.16,Calm,83.25,No Rain,0,0,Humid,Oppressive,Moderate,87.66019098,0.8521,72.36885949,0.159908759,10.88114051,6243.75,0
Apopka,30/06/2023,82.06,72.52,91.33,89.26,85.59,93.6,72.12,74,0,0,298.18,5.07,0.18,19.98,55,1012,96,74.93,2023,6,30,4,2,26,Summer,18.81,8.01,Warm,85.005052,19.8,Light,82.06,No Rain,0,0,Humid,Oppressive,Moderate,88.57681423,0.8058,72.36885949,0.159908759,9.691140511,6072.44,0
Apopka,01/07/2023,81.83,72.12,93.92,89.76,86.11,94.17,71.98,75,0,0,305.74,4.11,0.09,19.55,67,1012,96,74.77,2023,7,1,5,3,26,Summer,21.8,8.06,Warm,84.757925,19.46,Calm,81.83,No Rain,0,0,Humid,Oppressive,Moderate,86.75765683,0.7559,72.36885949,0.159908759,9.461140511,6137.25,0
Apopka,02/07/2023,83.3,73.02,94.42,90.72,86.81,95.7,70.05,68,0,0,338.96,4.05,0.02,21.12,144,1012,96,73.92,2023,7,2,6,3,26,Summer,21.4,8.89,Warm,86.28452,21.1,Calm,83.3,No Rain,0,0,Humid,Oppressive,Moderate,80.89492604,0.827,72.36885949,0.159908759,10.93114051,5664.4,0
Apopka,03/07/2023,83.69,75.9,96.44,91.91,88.47,96.87,74.19,77,1.27,0.66,326.07,3.93,0.05,25.79,191,1013,96,76.77,2023,7,3,0,3,27,Summer,20.54,8.4,Warm,87.168629,25.74,Calm,83.69,Very Heavy,1,2.64,Humid,Oppressive,Moderate,86.51133087,3.3817,72.36885949,0.159908759,11.32114051,6444.13,4.9911
Apopka,04/07/2023,84.27,76.01,96.15,90.65,86.95,95.5,75.12,75,0,0,334.17,4.64,0.02,22.48,241,1014,96,77.56,2023,7,4,1,3,27,Summer,20.14,8.55,Warm,87.801825,22.46,Calm,84.27,No Rain,0,0,Humid,Oppressive,Moderate,86.76770313,0.8991,72.36885949,0.159908759,11.90114051,6320.25,0
Apopka,05/07/2023,83.75,78.98,95,92.15,88.77,96.69,76.56,80,0,0,290.38,3.76,0.07,22.93,185,1014,96,78.43,2023,7,5,2,3,27,Summer,16.02,7.92,Warm,87.38,22.86,Calm,83.75,No Rain,0,0,Humid,Oppressive,Moderate,87.95911083,0.8379,72.36885949,0.159908759,11.38114051,6700,0
Apopka,06/07/2023,83.48,77.79,91.62,91.26,88.57,93.92,76.16,79,0.03,0.02,257.88,4.23,0.05,22.73,225,1012,96,78.08,2023,7,6,3,3,27,Summer,13.83,5.35,Warm,86.994236,22.68,Calm,83.48,Light,1,0.08,Humid,Oppressive,Moderate,88.84883014,0.9032,72.36885949,0.159908759,11.11114051,6594.92,0.1269
Apopka,07/07/2023,83.06,75.6,89.56,90.48,88.34,92.82,76.92,82,0.04,0.02,207.47,6.14,0.13,20.29,258,1011,96,78.51,2023,7,7,4,3,27,Summer,13.96,4.48,Warm,86.594036,20.16,Light,83.06,Light,1,0.08,Very Humid,Oppressive,Moderate,87.63666779,0.9786,72.36885949,0.159908759,10.69114051,6810.92,0.2456
Apopka,08/07/2023,80.48,77.13,85.98,88.26,86.65,90.91,76.21,87,0.06,0.04,178.26,6.13,0.07,24.56,221,1011,96,77.33,2023,7,8,5,3,27,Summer,8.85,4.26,Warm,83.488808,24.49,Light,80.48,Light,1,0.16,Very Humid,Oppressive,Low,85.78020054,0.8892,72.36885949,0.159908759,8.111140511,7001.76,0.3678
Apopka,09/07/2023,85.32,79.36,92.57,88.47,85.17,93.18,76.26,75,0,0,300.25,8,1.12,18.81,266,1012,96,78.62,2023,7,9,6,3,27,Summer,13.21,8.01,Hot,89.1117,17.69,Light,85.32,No Rain,0,0,Humid,Oppressive,Moderate,79.1323686,1.086,72.36885949,0.159908759,12.95114051,6399,0
Apopka,10/07/2023,81.85,77.07,91.27,89.48,87.55,91.69,76.24,84,0.05,0.03,199.72,7.45,0.36,25.25,241,1013,96,77.72,2023,7,10,0,3,28,Summer,14.2,4.14,Warm,85.13482,24.89,Light,81.85,Light,1,0.12,Very Humid,Oppressive,Low,83.33697508,0.9905,72.36885949,0.159908759,9.481140511,6875.4,0.3725
Apopka,11/07/2023,80.8,77.14,86.25,86.66,85.17,88.29,76.07,86,0.03,0.02,168.64,5.65,0.13,19.28,244,1014,96,77.32,2023,7,11,1,3,28,Summer,9.11,3.12,Warm,83.86504,19.15,Light,80.8,Light,1,0.08,Very Humid,Oppressive,Low,87.61350138,0.826,72.36885949,0.159908759,8.431140511,6948.8,0.1695
Apopka,12/07/2023,82.14,75.85,91.02,87.36,84.94,90.3,76.16,83,0.06,0.06,239.3,4.34,0.09,28.01,245,1014,96,77.73,2023,7,12,2,3,28,Summer,15.17,5.36,Warm,85.465146,27.92,Calm,82.14,Light,1,0.24,Very Humid,Oppressive,Moderate,88.48317281,0.9006,72.36885949,0.159908759,9.771140511,6817.62,0.2604
Apopka,13/07/2023,83.28,75.81,91.24,88.22,84.9,92.84,75.84,80,0,0,303.03,4.3,0,18.95,233,1013,96,77.81,2023,7,13,3,3,28,Summer,15.43,7.94,Warm,86.78592,18.95,Calm,83.28,No Rain,0,0,Humid,Oppressive,Moderate,89.74769359,0.836,72.36885949,0.159908759,10.91114051,6662.4,0
Apopka,14/07/2023,82.25,76.28,94.12,89.91,86.83,93.96,75.6,82,0.01,0.01,259.58,3.93,0.02,31,224,1012,96,77.37,2023,7,14,4,3,28,Summer,17.84,7.13,Warm,85.56485,30.98,Calm,82.25,Light,1,0.04,Very Humid,Oppressive,Moderate,87.96097567,0.7897,72.36885949,0.159908759,9.881140511,6744.5,0.0393
Apopka,15/07/2023,82.63,76.19,92.21,89.85,86.67,93.78,75.67,81,0,0,280.38,4.09,0.05,15.95,201,1013,96,77.52,2023,7,15,5,3,28,Summer,16.02,7.11,Warm,86.005999,15.9,Calm,82.63,No Rain,0,0,Very Humid,Oppressive,Moderate,88.86583596,0.7951,72.36885949,0.159908759,10.26114051,6693.03,0
Apopka,16/07/2023,80.31,76.53,89.22,88.81,86.86,91.85,76.56,89,0.16,0.08,109.99,4.82,0.05,27.04,224,1014,96,77.54,2023,7,16,6,3,28,Summer,12.69,4.99,Warm,83.338047,26.99,Calm,80.31,Moderate,1,0.32,Very Humid,Oppressive,Low,86.79884288,1.0283,72.36885949,0.159908759,7.941140511,7147.59,0.7712
Apopka,17/07/2023,81.45,76.46,88.23,85.77,84.29,86.85,76.17,84,0.05,0.03,169.7,5.11,0.09,28.7,222,1014,96,77.57,2023,7,17,0,3,29,Summer,11.77,2.56,Warm,84.62394,28.61,Light,81.45,Light,1,0.12,Very Humid,Oppressive,Low,90.10288472,0.8769,72.36885949,0.159908759,9.081140511,6841.8,0.2555
Apopka,18/07/2023,81.41,76.14,92.23,86.4,83.66,90.57,75.13,83,0.04,0.01,239.29,4.62,0.09,24.76,210,1015,96,76.82,2023,7,18,1,3,29,Summer,16.09,6.91,Warm,84.535199,24.67,Calm,81.41,Light,1,0.04,Very Humid,Oppressive,Moderate,89.70314106,0.8353,72.36885949,0.159908759,9.041140511,6757.03,0.1848
Apopka,19/07/2023,81.87,73.72,93.94,88.12,84.52,92.93,74.62,80,0,0,304.83,4.07,0.05,23.44,187,1017,96,76.59,2023,7,19,2,3,29,Summer,20.22,8.41,Warm,85.00368,23.39,Calm,81.87,No Rain,0,0,Humid,Oppressive,Moderate,89.95457429,0.7563,72.36885949,0.159908759,9.501140511,6549.6,0
Apopka,20/07/2023,85.08,76.26,95.81,90.67,86.72,96.37,75.61,76,0,0,338.06,4.07,0.02,14.23,184,1016,96,78.11,2023,7,20,3,3,29,Summer,19.55,9.65,Hot,88.862064,14.21,Calm,85.08,No Rain,0,0,Humid,Oppressive,Moderate,85.37821494,0.9168,72.36885949,0.159908759,12.71114051,6466.08,0
Apopka,21/07/2023,86.8,79.07,96.15,92.99,89.24,97.65,76.3,72,0,0,326.55,5.53,0.02,15.97,263,1013,96,79.02,2023,7,21,4,3,29,Summer,17.08,8.41,Hot,90.79168,15.95,Light,86.8,No Rain,0,0,Humid,Oppressive,Moderate,83.0679029,1.0612,72.36885949,0.159908759,14.43114051,6249.6,0
Apopka,22/07/2023,85.13,77.23,93.94,92.77,90.32,95.83,76.93,77,0.26,0.2,285.07,7.53,0.05,26.51,276,1011,96,79.04,2023,7,22,5,3,29,Summer,16.71,5.51,Hot,88.974533,26.46,Light,85.13,Moderate,1,0.8,Humid,Oppressive,Moderate,81.93189401,1.5777,72.36885949,0.159908759,12.76114051,6555.01,1.9578
Apopka,23/07/2023,79.11,74.26,91,88.29,86.54,91.76,73.93,85,0.13,0.03,167.87,4.17,0.07,34.47,213,1013,96,75.37,2023,7,23,6,3,29,Summer,16.74,5.22,Warm,81.665355,34.4,Calm,79.11,Moderate,1,0.12,Very Humid,Oppressive,Low,88.45736664,0.8823,72.36885949,0.159908759,6.741140511,6724.35,0.5421
Apopka,24/07/2023,78.94,74.82,89.82,85.32,83.8,86.99,74.48,87,0.35,0.23,165.86,6.17,0.02,42.3,227,1017,96,75.7,2023,7,24,0,3,30,Summer,15,3.19,Warm,81.506674,42.28,Light,78.94,Moderate,1,0.92,Very Humid,Oppressive,Low,86.59511864,1.3938,72.36885949,0.159908759,6.571140511,6867.78,2.1595
Apopka,25/07/2023,80.17,74.03,91.18,84.92,82.04,88.32,73.97,82,0.73,0.48,253.5,3.66,0.07,26.26,206,1017,96,75.68,2023,7,25,1,3,30,Summer,17.15,6.28,Warm,82.922002,26.19,Calm,80.17,Heavy,1,1.92,Very Humid,Oppressive,Moderate,88.45938406,2.1149,72.36885949,0.159908759,7.801140511,6573.94,2.6718
Apopka,26/07/2023,80.47,72.7,92.17,86.4,82.9,92.17,73.34,81,1.76,0.9,290.75,3.91,0.02,30.06,216,1016,96,75.33,2023,7,26,2,3,30,Summer,19.47,9.27,Warm,83.268631,30.04,Calm,80.47,Very Heavy,1,3.6,Very Humid,Oppressive,Moderate,89.66334414,4.1999,72.36885949,0.159908759,8.101140511,6518.07,6.8816
Apopka,27/07/2023,79.14,73.63,86.04,85.39,83.34,87.51,74.9,88,0,0,156.11,3.79,0.13,15.46,60,1015,96,76.05,2023,7,27,3,3,30,Summer,12.41,4.17,Warm,81.794256,15.33,Calm,79.14,No Rain,0,0,Very Humid,Oppressive,Low,85.31777362,0.6086,72.36885949,0.159908759,6.771140511,6964.32,0
Apopka,28/07/2023,81.74,74.79,91.99,86.62,83.08,91.54,74.33,80,0,0,256.12,3.92,0.02,20.15,192,1016,96,76.35,2023,7,28,4,3,30,Summer,17.2,8.46,Warm,84.83936,20.13,Calm,81.74,No Rain,0,0,Humid,Oppressive,Moderate,89.61449549,0.7438,72.36885949,0.159908759,9.371140511,6539.2,0
Apopka,29/07/2023,82.95,74.98,93.49,89.21,85.1,95,75.13,79,0,0,326.99,3.83,0,22.82,199,1016,96,77.22,2023,7,29,5,3,30,Summer,18.51,9.9,Warm,86.326065,22.82,Calm,82.95,No Rain,0,0,Humid,Oppressive,Moderate,88.05224634,0.8007,72.36885949,0.159908759,10.58114051,6553.05,0
Apopka,30/07/2023,83.11,75.04,94.75,91.45,87.69,96.39,75.41,79,0.12,0.11,296.14,4.13,0.02,20.24,251,1014,96,77.46,2023,7,30,6,3,30,Summer,19.71,8.7,Warm,86.527777,20.22,Calm,83.11,Moderate,1,0.44,Humid,Oppressive,Moderate,88.79256376,1.0607,72.36885949,0.159908759,10.74114051,6565.69,0.4956
Apopka,31/07/2023,77.13,72.9,90.75,88.73,86.05,93.2,73.65,90,0.31,0.17,126.87,3.66,0.05,22.37,148,1013,96,74.62,2023,7,31,0,3,31,Summer,17.85,7.15,Warm,79.24761,22.32,Calm,77.13,Moderate,1,0.68,Very Humid,Oppressive,Low,84.7898804,1.1229,72.36885949,0.159908759,4.761140511,6941.7,1.1346
Apopka,01/08/2023,80.84,72.7,92.01,86.15,82.92,90.93,73.93,81,0.02,0.01,278.67,3.74,0.05,19.15,207,1013,96,75.83,2023,8,1,1,3,31,Summer,19.31,8.01,Warm,83.737532,19.1,Calm,80.84,Light,1,0.04,Very Humid,Oppressive,Moderate,88.96669471,0.7316,72.36885949,0.159908759,8.471140511,6548.04,0.0748
Apopka,02/08/2023,82.5,76.71,91.76,88.58,85.59,92.41,75.93,82,0.05,0.03,258.98,4.35,0.02,21.9,72,1014,96,77.67,2023,8,2,2,3,31,Summer,15.05,6.82,Warm,85.8825,21.88,Calm,82.5,Light,1,0.12,Very Humid,Oppressive,Moderate,88.9817785,0.899,72.36885949,0.159908759,10.13114051,6765,0.2175
Apopka,03/08/2023,82.38,75.72,91.81,89.41,86.14,93.06,74.39,78,0,0,266.23,4.64,0.02,22.53,84,1014,96,76.56,2023,8,3,3,3,31,Summer,16.09,6.92,Warm,85.566612,22.51,Calm,82.38,No Rain,0,0,Humid,Oppressive,Moderate,89.96660947,0.8046,72.36885949,0.159908759,10.01114051,6425.64,0
Apopka,04/08/2023,82.55,74.19,93.15,90.29,86.7,94.91,74.26,78,0,0,302.56,4.22,0.2,24.02,114,1012,96,76.51,2023,8,4,4,3,31,Summer,18.96,8.21,Warm,85.78037,23.82,Calm,82.55,No Rain,0,0,Humid,Oppressive,Moderate,88.69313541,0.7963,72.36885949,0.159908759,10.18114051,6438.9,0
Apopka,05/08/2023,83.14,78.69,90.91,90.81,88.29,92.97,76.57,81,0.02,0.01,239.17,4.24,0.05,27.51,241,1012,96,78.28,2023,8,5,5,3,31,Summer,12.22,4.68,Warm,86.652322,27.46,Calm,83.14,Light,1,0.04,Very Humid,Oppressive,Moderate,88.97730745,0.8666,72.36885949,0.159908759,10.77114051,6734.34,0.0848
Apopka,06/08/2023,83.69,78.01,90.25,89.26,87.46,91.04,77.29,81,0.18,0.17,220.26,4.94,0.36,23.98,252,1014,96,78.93,2023,8,6,6,3,31,Summer,12.24,3.58,Warm,87.349337,23.62,Calm,83.69,Moderate,1,0.68,Very Humid,Oppressive,Moderate,90.59843241,1.2421,72.36885949,0.159908759,11.32114051,6778.89,0.8892
Apopka,07/08/2023,86.48,78.21,95.47,89.66,85.86,95.4,77.82,77,0,0,317.23,4.28,0,16.02,260,1015,96,80,2023,8,7,0,3,32,Summer,17.26,9.54,Hot,90.667568,16.02,Calm,86.48,No Rain,0,0,Humid,Oppressive,Moderate,85.80887395,0.9952,72.36885949,0.159908759,14.11114051,6658.96,0
Apopka,08/08/2023,87.46,80.49,97.45,92.61,88.95,97.29,77.94,75,0,0,317.6,4.82,0.02,14.74,267,1014,96,80.33,2023,8,8,1,3,32,Summer,16.96,8.34,Hot,91.78135,14.72,Calm,87.46,No Rain,0,0,Humid,Oppressive,Moderate,85.35054883,1.0658,72.36885949,0.159908759,15.09114051,6559.5,0
Apopka,09/08/2023,87.45,79.41,97.25,93.58,90.07,97.56,77.32,74,0,0,296.77,4.04,0.05,13.04,282,1012,96,79.89,2023,8,9,2,3,32,Summer,17.84,7.49,Hot,91.71129,12.99,Calm,87.45,No Rain,0,0,Humid,Oppressive,Moderate,82.49417943,1.0341,72.36885949,0.159908759,15.08114051,6471.3,0
Apopka,10/08/2023,87.34,79.66,96.13,93.63,90.66,96.3,77.59,74,0.1,0.06,315.54,5.45,0,38.12,291,1011,96,80.05,2023,8,10,3,3,32,Summer,16.47,5.64,Hot,91.574428,38.12,Light,87.34,Light,1,0.24,Humid,Oppressive,Moderate,84.34071658,1.285,72.36885949,0.159908759,14.97114051,6463.16,0.545
Apopka,11/08/2023,87.53,79.7,96.42,93.57,89.85,98.15,77.23,73,0,0,310.06,4.19,0.05,15.68,290,1012,96,79.85,2023,8,11,4,3,32,Summer,16.72,8.3,Hot,91.752977,15.63,Calm,87.53,No Rain,0,0,Humid,Oppressive,Moderate,82.17704288,1.0441,72.36885949,0.159908759,15.16114051,6389.69,0
Apopka,12/08/2023,87.11,79.56,98.26,94.75,91.09,99.09,76.73,73,0,0,306.94,3.94,0.02,15.32,234,1013,96,79.4,2023,8,12,5,3,32,Summer,18.7,8,Hot,91.231799,15.3,Calm,87.11,No Rain,0,0,Humid,Oppressive,Moderate,81.73256984,1.0131,72.36885949,0.159908759,14.74114051,6359.03,0
Apopka,13/08/2023,87.36,78.96,98.65,94.92,91.58,98.1,76.04,71,0,0,269.42,4.64,0.02,16.2,117,1013,96,78.98,2023,8,13,6,3,32,Summer,19.69,6.52,Hot,91.427448,16.18,Calm,87.36,No Rain,0,0,Humid,Oppressive,Moderate,82.15958372,1.0536,72.36885949,0.159908759,14.99114051,6202.56,0
Apopka,14/08/2023,83.45,78.51,92.7,93.47,91.04,96.49,76.77,81,0,0,181.88,4.28,0.02,20.31,180,1014,96,78.5,2023,8,14,0,3,33,Summer,14.19,5.45,Warm,87.045185,20.29,Calm,83.45,No Rain,0,0,Very Humid,Oppressive,Low,88.9023551,0.8437,72.36885949,0.159908759,11.08114051,6759.45,0
Apopka,15/08/2023,84.81,76.03,94.62,92.43,89.02,96.6,75.91,76,0,0,279.6,4.95,0.07,19.6,216,1013,96,78.25,2023,8,15,1,3,33,Summer,18.59,7.58,Warm,88.524348,19.53,Calm,84.81,No Rain,0,0,Humid,Oppressive,Moderate,87.99459428,0.9385,72.36885949,0.159908759,12.44114051,6445.56,0
Apopka,16/08/2023,82.25,75.76,92.7,92.83,89.82,95.49,74.69,79,0.25,0.05,268.45,4.53,0.02,23.2,185,1012,96,76.73,2023,8,16,2,3,33,Summer,16.94,5.67,Warm,85.443575,23.18,Calm,82.25,Moderate,1,0.2,Humid,Oppressive,Moderate,90.42536902,1.2937,72.36885949,0.159908759,9.881140511,6497.75,1.1325
Apopka,17/08/2023,79.56,75.63,90.57,89.96,87.53,92.86,75.48,88,0.11,0.08,206.06,4.21,0.09,28.7,208,1012,96,76.58,2023,8,17,3,3,33,Summer,14.94,5.33,Warm,82.336224,28.61,Calm,79.56,Moderate,1,0.32,Very Humid,Oppressive,Moderate,86.23630476,0.8664,72.36885949,0.159908759,7.191140511,7001.28,0.4631
Apopka,18/08/2023,79.71,75.13,89.67,87.08,84.9,89.04,74.75,85,0.01,0.01,161.1,4.03,0.05,25.9,195,1012,96,76.1,2023,8,18,4,3,33,Summer,14.54,4.14,Warm,82.433655,25.85,Calm,79.71,Light,1,0.04,Very Humid,Oppressive,Low,87.70600695,0.6667,72.36885949,0.159908759,7.341140511,6775.35,0.0403
Apopka,19/08/2023,82.69,72.99,94.69,87.47,83.7,92.46,74.09,78,0,0,245.82,4.47,0,18.39,105,1012,96,76.44,2023,8,19,5,3,33,Summer,21.7,8.76,Warm,85.956406,18.39,Calm,82.69,No Rain,0,0,Humid,Oppressive,Moderate,89.30605593,0.8133,72.36885949,0.159908759,10.32114051,6449.82,0
Apopka,20/08/2023,82.75,76.71,88.38,88.99,86.5,91.09,75.71,80,0.01,0.01,188.9,5.89,0.36,26.24,100,1014,96,77.57,2023,8,20,6,3,33,Summer,11.67,4.59,Warm,86.116,25.88,Light,82.75,Light,1,0.04,Humid,Oppressive,Low,89.89489802,0.8931,72.36885949,0.159908759,10.38114051,6620,0.0589
Apopka,21/08/2023,84.3,77.02,93.63,89.51,86.05,94.17,75.64,77,0,0,269.57,6.84,0.67,21.77,73,1015,96,77.93,2023,8,21,0,3,34,Summer,16.61,8.12,Warm,87.93363,21.1,Light,84.3,No Rain,0,0,Humid,Oppressive,Moderate,84.35533868,0.9886,72.36885949,0.159908759,11.93114051,6491.1,0
Apopka,22/08/2023,83.68,73.85,95.86,90.8,86.86,95.29,72.66,73,0,0,306.38,5.29,0.54,20.2,60,1012,96,75.74,2023,8,22,1,3,34,Summer,22.01,8.43,Warm,86.975512,19.66,Light,83.68,No Rain,0,0,Humid,Oppressive,Moderate,86.30144297,0.8956,72.36885949,0.159908759,11.31114051,6108.64,0
Apopka,23/08/2023,83.77,74.19,95.4,91.04,87.69,94.39,74.33,76,0,0,241.01,4.73,0.09,21.18,50,1011,96,76.89,2023,8,23,2,3,34,Summer,21.21,6.7,Warm,87.223516,21.09,Calm,83.77,No Rain,0,0,Humid,Oppressive,Moderate,88.00676942,0.8777,72.36885949,0.159908759,11.40114051,6366.52,0
Apopka,24/08/2023,83.62,76.57,93.43,91.28,88.32,94.39,73.55,74,0,0,247.57,6.52,0.76,23.38,57,1012,96,76.32,2023,8,24,3,3,34,Summer,16.86,6.07,Warm,86.946004,22.62,Light,83.62,No Rain,0,0,Humid,Oppressive,Moderate,83.59488431,0.9418,72.36885949,0.159908759,11.25114051,6187.88,0
Apopka,25/08/2023,82.68,73.13,94.62,90.8,87.15,94.89,71.72,72,0,0,272.52,5.37,0.05,18.99,59,1011,96,74.84,2023,8,25,4,3,34,Summer,21.49,7.74,Warm,85.692768,18.94,Light,82.68,No Rain,0,0,Humid,Oppressive,Moderate,85.99265971,0.8488,72.36885949,0.159908759,10.31114051,5952.96,0
Apopka,26/08/2023,83.29,74.82,94.15,91.33,88,94.77,72.98,73,0,0,237.73,4.71,0.02,19.08,70,1008,96,75.84,2023,8,26,5,3,34,Summer,19.33,6.77,Warm,86.491561,19.06,Calm,83.29,No Rain,0,0,Humid,Oppressive,Moderate,86.17787921,0.8529,72.36885949,0.159908759,10.92114051,6080.17,0
Apopka,27/08/2023,82.46,73.24,94.39,90.84,87.6,93.36,74.75,79,0,0,218.39,4.84,0.05,19.64,67,1006,96,76.83,2023,8,27,6,3,34,Summer,21.15,5.76,Warm,85.708322,19.59,Calm,82.46,No Rain,0,0,Humid,Oppressive,Moderate,91.1634923,0.8166,72.36885949,0.159908759,10.09114051,6514.34,0
Apopka,28/08/2023,84.84,76.87,96.24,91.08,87.73,94.89,75.39,75,0,0,239.88,5.02,0.09,22.41,128,1007,96,77.9,2023,8,28,0,3,35,Summer,19.37,7.16,Warm,88.5129,22.32,Light,84.84,No Rain,0,0,Humid,Oppressive,Moderate,87.48445146,0.9428,72.36885949,0.159908759,12.47114051,6363,0
Apopka,29/08/2023,82.88,75.76,93.94,91.19,88.83,93.43,75.5,80,0.12,0.11,168.02,5.05,0.05,21.81,130,1007,96,77.46,2023,8,29,1,3,35,Summer,18.18,4.6,Warm,86.28032,21.76,Light,82.88,Moderate,1,0.44,Humid,Oppressive,Low,92.07976567,1.086,72.36885949,0.159908759,10.51114051,6630.4,0.606
